year,trifd,frs id,facility name,street address,city,county,st,zip,bia,tribe,latitude,longitude,horizontal datum,parent co name,parent co db num,standard parent co name,foreign parent co name,foreign parent co db num,standard foreign parent co name,federal facility,industry sector code,industry sector,primary sic,sic 2,sic 3,sic 4,sic 5,sic 6,primary naics,naics 2,naics 3,naics 4,naics 5,naics 6,doc_ctrl_num,chemical,elemental metal included,tri chemical/compound id,cas#,srs id,clean air act chemical,classification,metal,metal category,carcinogen,pbt,pfas,form type,unit of measure,5.1 - fugitive air,5.2 - stack air,5.3 - water,5.4 - underground,5.4.1 - underground cl i,5.4.2 - underground c ii-v,5.5.1 - landfills,5.5.1a - rcra c landfill,5.5.1b - other landfills,5.5.2 - land treatment,5.5.3 - surface impndmnt,5.5.3a - rcra surface im,5.5.3b - other surface i,5.5.4 - other disposal,on-site release total,6.1 - potw - trns rlse,6.1 - potw - trns trt,potw - total transfers,6.2 - m10,6.2 - m41,6.2 - m62,6.2 - m40 metal,6.2 - m61 metal,6.2 - m71,6.2 - m81,6.2 - m82,6.2 - m72,6.2 - m63,6.2 - m66,6.2 - m67,6.2 - m64,6.2 - m65,6.2 - m73,6.2 - m79,6.2 - m90,6.2 - m94,6.2 - m99,off-site release total,6.2 - m20,6.2 - m24,6.2 - m26,6.2 - m28,6.2 - m93,off-site recycled total,6.2 - m56,6.2 - m92,off-site energy recovery t,6.2 - m40 non-metal,6.2 - m50,6.2 - m54,6.2 - m61 non-metal,6.2 - m69,6.2 - m95,off-site treated total,6.2 - unclassified,6.2 - total transfer,total releases,8.1 - releases,8.1a - on-site contained,8.1b - on-site other,8.1c - off-site contain,8.1d - off-site other r,8.2 - energy recover on,8.3 - energy recover of,8.4 - recycling on site,8.5 - recycling off sit,8.6 - treatment on site,8.7 - treatment off site,production wste (8.1-8.7),8.8 - one-time release,prod_ratio_or_ activity,8.9 - production ratio
2024,42029CLNSL408NM,110009933395,SEKISUI SPECIALTY CHEMICALS AMERICA LLC,246 JOHNSON RILEY ROAD,CALVERT CITY,MARSHALL,KY,42029,,,37.041379,-88.349982,,SEKISUI AMERICA CORP,830858309,SEKISUI AMERICA CORP,SEKISUI CHEMICAL CO LTD,830858309,SEKISUI CHEMICAL CO LTD,NO,325,Chemicals,,,,,,,325211,325199,,,,,1324223071768,Vinyl acetate,NO,0000108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,3229.0000000000,3864.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,7093.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1590.0000000000,8250.0000000000,9840.0000000000,0E-10,0E-10,0E-10,521635.0000000000,0E-10,0E-10,521635.0000000000,0E-10,531475.0000000000,7093.0000000000,0E-10,0E-10,7093.0000000000,0E-10,0E-10,0E-10,9840.0000000000,0E-10,0E-10,155099.0000000000,521635.0000000000,693667.0000000,,PRODUCTION,0.97
2024,42029CLNSL408NM,110009933395,SEKISUI SPECIALTY CHEMICALS AMERICA LLC,246 JOHNSON RILEY ROAD,CALVERT CITY,MARSHALL,KY,42029,,,37.041379,-88.349982,,SEKISUI AMERICA CORP,830858309,SEKISUI AMERICA CORP,SEKISUI CHEMICAL CO LTD,830858309,SEKISUI CHEMICAL CO LTD,NO,325,Chemicals,,,,,,,325211,325199,,,,,1324223071770,Acetaldehyde,NO,0000075070,75-07-0,5280,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,28.0000000000,1304.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1332.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,60352.0000000000,0E-10,0E-10,60352.0000000000,0E-10,60352.0000000000,1332.0000000000,0E-10,0E-10,1332.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,63885.0000000000,60352.0000000000,125569.0000000,,PRODUCTION,0.97
2024,42029CLNSL408NM,110009933395,SEKISUI SPECIALTY CHEMICALS AMERICA LLC,246 JOHNSON RILEY ROAD,CALVERT CITY,MARSHALL,KY,42029,,,37.041379,-88.349982,,SEKISUI AMERICA CORP,830858309,SEKISUI AMERICA CORP,SEKISUI CHEMICAL CO LTD,830858309,SEKISUI CHEMICAL CO LTD,NO,325,Chemicals,,,,,,,325211,325199,,,,,1324223071782,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,351635.0000000000,360020.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,711655.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,23197.0000000000,23197.0000000000,0E-10,0E-10,0E-10,723632.0000000000,0E-10,0E-10,723632.0000000000,0E-10,746829.0000000000,711655.0000000000,0E-10,0E-10,711655.0000000000,0E-10,0E-10,0E-10,23197.0000000000,0E-10,0E-10,340641.0000000000,723632.0000000000,1799125.0000000,,PRODUCTION,0.97
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708024,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.5000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.5000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,197.0000000000,197.0000000000,0E-10,54.0000000000,0E-10,0E-10,0E-10,0E-10,54.0000000000,0E-10,251.0000000000,0.5000000000,0E-10,0E-10,0.5000000000,0E-10,0E-10,0E-10,197.0000000000,0E-10,0E-10,0E-10,54.0000000000,251.5000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708289,Dicyclopentadiene,NO,0000077736,77-73-6,6643,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,37.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,37.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,950.0000000000,950.0000000000,0E-10,10067.0000000000,0E-10,0E-10,0E-10,0E-10,10067.0000000000,0E-10,11017.0000000000,37.0000000000,0E-10,0E-10,37.0000000000,0E-10,0E-10,0E-10,950.0000000000,0E-10,0E-10,0E-10,10067.0000000000,11054.0000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708291,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.2000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.2000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,155.0000000000,155.0000000000,0E-10,31.0000000000,0E-10,0E-10,0E-10,0E-10,31.0000000000,0E-10,186.0000000000,0.2000000000,0E-10,0E-10,0.2000000000,0E-10,0E-10,0E-10,155.0000000000,0E-10,0E-10,0E-10,31.0000000000,186.2000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708303,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,155.0000000000,155.0000000000,0E-10,4.0000000000,0E-10,0E-10,0E-10,0E-10,4.0000000000,0E-10,159.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,155.0000000000,0E-10,0E-10,0E-10,4.0000000000,159.0000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708315,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1.6000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1.6000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,427.0000000000,427.0000000000,0E-10,270.0000000000,0E-10,0E-10,0E-10,0E-10,270.0000000000,0E-10,697.0000000000,1.6000000000,0E-10,0E-10,1.6000000000,0E-10,0E-10,0E-10,427.0000000000,0E-10,0E-10,0E-10,270.0000000000,698.6000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708327,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.6000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.6000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,197.0000000000,197.0000000000,0E-10,95.0000000000,0E-10,0E-10,0E-10,0E-10,95.0000000000,0E-10,292.0000000000,0.6000000000,0E-10,0E-10,0.6000000000,0E-10,0E-10,0E-10,197.0000000000,0E-10,0E-10,0E-10,95.0000000000,292.6000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708339,Isoprene,NO,0000078795,78-79-5,7328,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.9000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.9000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,182037.0000000000,0E-10,0E-10,0E-10,0E-10,182037.0000000000,0E-10,182037.0000000000,0.9000000000,0E-10,0E-10,0.9000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,182037.0000000000,182037.9000000,,ACTIVITY,1.07
2024,42029CYMTC2468I,110008057128,CYMETECH CORP.,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,SOJITZ CORP OF AMERICA,006988448,SOJITZ CORP OF AMERICA,SOJITZ CORP,698900904,SOJITZ CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1324222708341,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.3000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.3000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,155.0000000000,155.0000000000,0E-10,45.0000000000,0E-10,0E-10,0E-10,0E-10,45.0000000000,0E-10,200.0000000000,0.3000000000,0E-10,0E-10,0.3000000000,0E-10,0E-10,0E-10,155.0000000000,0E-10,0E-10,0E-10,45.0000000000,200.3000000,,ACTIVITY,1.07
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583357,Acetaldehyde,NO,0000075070,75-07-0,5280,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,4770.0000000000,13817.0000000000,281.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,18868.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,18868.0000000000,0E-10,0E-10,18868.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,115736.0000000000,0E-10,134604.0000000,,PRODUCTION,1.02
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583369,Acrylic acid,NO,0000079107,79-10-7,7617,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,380.0000000000,15.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,395.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,250.0000000000,395.0000000000,0E-10,0E-10,395.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,645.0000000,,PRODUCTION,1.92
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583371,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,15100.0000000000,404.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,15504.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,230.0000000000,0E-10,0E-10,230.0000000000,25.0000000000,0E-10,25.0000000000,0E-10,2063.0000000000,0E-10,0E-10,0E-10,0E-10,2063.0000000000,0E-10,2318.0000000000,15504.0000000000,0E-10,0E-10,15504.0000000000,0E-10,0E-10,0E-10,25.0000000000,0E-10,230.0000000000,249760.0000000000,2063.0000000000,267582.0000000,,PRODUCTION,1.42
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583585,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1320.0000000000,73291.0000000000,1469.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,76080.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,76080.0000000000,0E-10,0E-10,76080.0000000000,0E-10,0E-10,0E-10,0E-10,3813005.0000000000,0E-10,518283.0000000000,0E-10,4407368.0000000,,PRODUCTION,0.88
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583597,Maleic anhydride,NO,0000108316,108-31-6,25015,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,780.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,780.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,51.0000000000,0E-10,51.0000000000,0E-10,42.0000000000,0E-10,0E-10,0E-10,0E-10,42.0000000000,0E-10,93.0000000000,780.0000000000,0E-10,0E-10,780.0000000000,0E-10,0E-10,0E-10,51.0000000000,0E-10,0E-10,0E-10,42.0000000000,873.0000000,,PRODUCTION,1.30
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583609,Vinyl acetate,NO,0000108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1355.0000000000,71.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1426.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1620.0000000000,0E-10,0E-10,0E-10,0E-10,1620.0000000000,0E-10,1620.0000000000,1426.0000000000,0E-10,0E-10,1426.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1620.0000000000,3046.0000000,,PRODUCTION,0.61
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583611,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0E-10,0E-10,1440.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1440.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4109.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4109.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4109.0000000000,5549.0000000000,0E-10,0E-10,1440.0000000000,4109.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,5549.0000000,,PRODUCTION,1.32
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583623,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15960.0000000000,2090.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,18050.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,101.0000000000,0E-10,101.0000000000,0E-10,8346.0000000000,0E-10,0E-10,0E-10,0E-10,8346.0000000000,0E-10,8447.0000000000,18050.0000000000,0E-10,0E-10,18050.0000000000,0E-10,0E-10,0E-10,101.0000000000,0E-10,0E-10,291326.0000000000,8346.0000000000,317823.0000000,,PRODUCTION,1.05
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583635,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2241.0000000000,15.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,2256.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,62.0000000000,0E-10,62.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,62.0000000000,2256.0000000000,0E-10,0E-10,2256.0000000000,0E-10,0E-10,0E-10,62.0000000000,19500.0000000000,0E-10,0E-10,0E-10,21818.0000000,,PRODUCTION,0.59
2024,42029GFCHMHIGHW,110000741608,ISP CHEMICALS LLC,455 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.038836,-88.351922,,ASHLAND LLC,005003264,ASHLAND LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222583647,Diethyl sulfate,NO,0000064675,64-67-5,3889,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,3142.0000000000,34.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,3176.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,3176.0000000000,0E-10,0E-10,3176.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,3176.0000000,,PRODUCTION,1.56
